,term,weight
198,admitted,1.25
199,after,1.06
200,age,1.46
201,agitated,1.72
202,ago,1.3
203,air,1.08
204,airport,0.43
205,airways,1.59
206,al,1.48
207,alert,1.21
208,am,1.47
209,ang,1.32
210,anterior,1.78
211,antibiotics,1.29
212,anxiety,1.44
213,anxious,1.27
214,ao,1.36
215,apparent,1.68
216,appointment,0.88
217,around,1.51
218,arterial,1.41
219,artery,1.19
220,as,1.17
221,assistance,0.97
222,bas,1.33
223,baseline,1.54
224,bases,1.21
225,bed,1.15
226,best,0.86
227,beta,1.56
228,bilateral,1.6
229,bio,1.34
230,bleed,0.96
231,bleeding,1.44
232,block,1.22
233,blood,1.23
234,bp,1.32
235,breath,1.53
236,breathing,1.37
237,bro,1.36
238,building,0.65
239,c,1.85
240,cad,2.35
241,calcium,1.57
242,campus,1.09
243,capsule,1.41
244,cardiac,1.4
245,care,1.23
246,cat,1.45
247,cavity,1.47
248,cent,1.2
249,ch,1.42
250,chair,1.57
251,chairs,1.2
252,chamber,1.13
253,chest,1.3
254,chief,1.34
255,chill,1.75
256,ck,2.46
257,clear,1.58
258,clearance,1.59
259,clinic,0.91
260,clock,1.27
261,club,1.35
262,code,1.78
263,coffee,1.33
264,col,1.44
265,cola,1.78
266,collapse,1.3
267,comb,1.6
268,complaint,1.68
269,complaints,1.22
270,complex,0.82
271,con,1.14
272,confusion,1.33
273,consciousness,1.2
274,consolidate,1.51
275,consolidation,2.06
276,cop,2.26
277,corona,0.93
278,cough,1.18
279,course,1.42
280,courses,1.25
281,cp,1.95
282,crack,1.41
283,ct,1.55
284,cv,2.38
285,d,1.4
286,daily,1.24
287,date,1.03
288,day,0.37
289,decided,1.14
290,deco,1.14
291,delayed,1.5
292,department,1.09
293,deteriorated,1.31
294,di,1.25
295,die,1.24
296,digest,0.27
297,discharge,2.22
298,discharged,1.55
299,discomfort,0.96
300,disposition,1.16
301,distal,1.56
302,divert,1.82
303,doctor,0.92
304,dos,0.92
305,dose,1.37
306,drug,1.11
307,drugs,1.05
308,duo,1.34
309,e,1.45
310,east,0.9
311,echo,1.05
312,ek,1.44
313,emergency,1.55
314,ems,1.17
315,enzymes,1.26
316,es,0.9
317,ethanol,1.36
318,evaluation,1.22
319,every,0.96
320,ex,1.68
321,extended,0.98
322,f,1.52
323,facility,0.59
324,failure,1.29
325,family,1.27
326,fast,1.37
327,fat,1.71
328,father,1.36
329,fe,1.23
330,fen,1.52
331,fever,1.32
332,flare,2.08
333,floor,1.19
334,flu,0.93
335,foley,1.47
336,follow,1.23
337,friday,0.28
338,fur,1.51
339,fx,1.58
340,gag,1.82
341,gallo,1.58
342,garage,1.16
343,gas,1.55
344,gi,1.88
345,global,1.35
346,glucose,1.47
347,goal,1.33
348,goals,1.45
349,gram,1.26
350,grounds,1.31
351,gu,1.25
352,hc,1.51
353,headquarters,0.62
354,hee,1.42
355,hem,1.19
356,her,1.51
357,history,1.47
358,hold,1.28
359,holding,1.01
360,home,1.15
361,hospital,1.39
362,hospitals,1.01
363,hotel,0.32
364,hour,0.65
365,hours,0.69
366,hum,1.42
367,hydro,1.44
368,hyper,1.44
369,ic,1.38
370,imaging,1.12
371,impression,1.78
372,improve,1.23
373,in,1.18
374,increase,1.08
375,ind,1.34
376,index,1.47
377,inflammation,0.98
378,inserted,1.3
379,instructions,1.17
380,int,1.4
381,intensive,2.07
382,interactive,1.47
383,interim,1.46
384,intermittent,1.69
385,invasive,1.45
386,iv,1.69
387,j,1.31
388,k,1.17
389,ky,1.5
390,lab,0.38
391,lac,1.49
392,lad,1.76
393,lava,1.19
394,le,1.58
395,leaflets,1.51
396,left,1.35
397,lev,1.38
398,lex,1.23
399,limited,1.7
400,line,1.16
401,lip,1.1
402,liquid,1.03
403,lobe,1.42
404,long,1.24
405,lung,1.14
406,m2,1.61
407,main,1.37
408,major,1.22
409,marijuana,1.41
410,married,1.11
411,maryland,1.15
412,mb,1.78
413,mc,1.63
414,md,1.66
415,medication,1.27
416,mg,1.39
417,mi,1.63
418,mic,1.63
419,mid,1.27
420,mild,1.58
421,mildly,1.12
422,mit,1.54
423,ml,1.31
424,mmm,1.24
425,moderate,1.93
426,mono,1.2
427,mor,1.64
428,morning,1.4
429,mrs,1.94
430,nasal,1.1
431,ne,1.98
432,neck,1.24
433,negative,1.21
434,ng,2.39
435,normal,1.51
436,nr,1.73
437,ns,1.57
438,of,0.39
439,office,0.36
440,og,1.26
441,om,1.64
442,open,0.35
443,out,1.12
444,overs,1.03
445,own,1.49
446,oxygen,1.97
447,pack,1.16
448,pad,1.27
449,pal,1.39
450,pan,1.74
451,para,1.47
452,park,0.48
453,parking,1.59
454,past,1.26
455,patient,1.39
456,pc,2.28
457,pe,1.22
458,pediatric,1.28
459,percent,1.2
460,peripheral,1.73
461,physical,1.45
462,pic,1.97
463,pill,1.05
464,pl,1.6
465,placement,1.25
466,pm,0.68
467,pneumonia,1.82
468,po,2.05
469,positioning,1.18
470,pp,2.09
471,pr,2.0
472,pre,1.47
473,pressure,1.25
474,primary,1.26
475,prominent,1.35
476,pt,1.78
477,puff,1.47
478,pull,1.06
479,pulled,1.48
480,pulmonary,1.51
481,q,1.43
482,ra,2.0
483,rb,1.13
484,rca,1.93
485,rd,1.79
486,rebound,1.54
487,reg,1.07
488,rehab,1.25
489,rehabilitation,1.3
490,rein,1.03
491,release,1.35
492,remote,1.83
493,repeat,1.61
494,repeating,1.17
495,report,1.24
496,represent,1.14
497,res,1.53
498,respiratory,1.36
499,retro,1.66
500,reveal,1.35
501,review,1.24
502,rib,1.19
503,right,1.46
504,rom,1.32
505,rr,1.36
506,rv,2.18
507,sal,0.95
508,sat,1.41
509,sb,1.93
510,se,1.43
511,sen,1.84
512,series,1.25
513,she,1.28
514,short,1.4
515,si,2.35
516,sliding,1.0
517,soft,1.7
518,sol,1.25
519,solids,1.51
520,solution,1.22
521,space,1.29
522,speech,1.51
523,stable,1.6
524,stain,1.51
525,start,1.11
526,stat,1.65
527,station,0.38
528,status,1.81
529,ste,1.72
530,stem,1.8
531,stomach,1.33
532,stool,1.61
533,stop,1.43
534,successful,1.49
535,sul,1.08
536,sulfate,1.44
537,summer,0.45
538,supervision,1.52
539,supervisor,1.06
540,surgery,0.36
541,sustained,1.61
542,swallow,1.32
543,swallowing,1.13
544,switched,1.34
545,sy,1.5
546,symmetric,1.47
547,symmetrical,1.65
548,synth,1.07
549,ta,1.67
550,tablet,1.31
551,tape,1.72
552,team,1.36
553,tender,1.69
554,thick,1.86
555,thin,1.14
556,time,0.35
557,timing,1.27
558,top,1.18
559,tr,1.5
560,transfer,1.35
561,tri,1.9
562,trial,1.39
563,trip,1.38
564,ts,1.61
565,tt,2.45
566,tub,1.0
567,tube,1.72
568,tubes,1.2
569,tuesday,0.67
570,twice,1.32
571,ul,1.02
572,unit,1.27
573,university,0.35
574,upper,1.75
575,val,1.27
576,valve,1.63
577,van,1.46
578,vent,1.75
579,ventilation,1.29
580,vital,1.63
581,volume,1.35
582,volumes,1.34
583,vomit,1.08
584,vomiting,1.3
585,wb,1.26
586,we,1.39
587,weak,1.2
588,weakness,1.31
589,wednesday,1.49
590,weed,1.2
591,wheelchair,1.68
592,when,0.35
593,worse,1.31
594,xl,1.6
595,yes,0.97
596,z,1.41
