,term,weight
343,global,1.53
345,grade,1.53
510,stable,1.53
341,gen,1.53
319,fate,1.53
517,structurally,1.53
449,prior,1.53
361,hyper,1.53
120,##pp,1.53
14,##asi,1.53
326,fluid,1.53
267,costa,1.52
19,##c,1.52
439,po,1.52
325,flu,1.52
569,wasting,1.52
202,asa,1.52
184,accumulation,1.52
76,##jun,1.51
6,##act,1.51
112,##par,1.51
447,pri,1.51
222,breath,1.5
86,##llins,1.5
356,history,1.5
289,dig,1.5
273,crystals,1.5
476,restart,1.5
423,overall,1.5
177,95,1.5
475,resistant,1.5
45,##ergy,1.49
7,##ade,1.49
189,afb,1.49
495,severe,1.48
562,vegetation,1.48
377,leaflets,1.48
252,clear,1.48
364,intact,1.48
139,##sion,1.48
190,aids,1.48
444,pre,1.47
451,prom,1.47
44,##eo,1.47
461,re,1.47
467,regime,1.47
247,chill,1.47
148,##tri,1.47
2,##6,1.47
168,118,1.47
409,multiple,1.46
301,e,1.46
333,foot,1.46
525,symmetrical,1.46
479,rig,1.46
334,fully,1.46
20,##cent,1.46
575,wound,1.46
195,antibiotics,1.45
179,abd,1.45
547,transferred,1.45
62,##har,1.45
573,without,1.45
63,##hg,1.45
12,##ark,1.44
511,stain,1.44
3,##8,1.44
407,mri,1.44
255,cola,1.43
11,##ano,1.43
244,chest,1.43
242,change,1.43
512,stained,1.42
366,invasive,1.42
27,##cos,1.42
428,past,1.42
396,mg,1.42
197,anxious,1.41
68,##ici,1.41
103,##oh,1.41
123,##ral,1.41
380,ll,1.41
229,cancel,1.41
410,nausea,1.41
125,##raz,1.41
200,appointment,1.41
138,##sh,1.41
395,met,1.4
485,sat,1.4
142,##sto,1.4
521,surgery,1.4
50,##fa,1.4
48,##eth,1.4
87,##load,1.4
165,/,1.4
227,butt,1.4
369,j,1.4
531,tam,1.39
457,pulse,1.39
563,vent,1.39
311,estimated,1.39
156,##usion,1.39
93,##mit,1.39
376,leaf,1.39
175,8,1.39
338,fur,1.38
340,gas,1.38
455,pulled,1.38
405,mor,1.38
574,worse,1.38
59,##gnant,1.38
390,mb,1.38
46,##ert,1.38
472,residual,1.37
85,##llin,1.37
146,##tine,1.37
464,refusal,1.37
489,secondary,1.37
157,##ut,1.37
23,##cine,1.37
272,crack,1.37
36,##du,1.37
363,initial,1.37
29,##ctive,1.37
223,bs,1.37
389,massive,1.37
375,ld,1.37
505,softly,1.37
111,##ot,1.36
91,##lta,1.36
21,##ces,1.36
121,##psy,1.36
470,rehabilitation,1.36
524,symmetric,1.36
16,##azi,1.36
214,bite,1.36
246,chief,1.36
288,diagnosis,1.36
434,pic,1.35
497,sex,1.35
383,low,1.35
0,##2,1.35
78,##lab,1.35
216,block,1.35
69,##idi,1.35
215,bleeding,1.35
269,course,1.35
478,rf,1.34
527,symptoms,1.34
401,ml,1.34
114,##phine,1.34
235,cast,1.34
217,blood,1.34
74,##it,1.34
164,%,1.34
492,sen,1.33
271,cp,1.33
381,long,1.33
187,admit,1.32
318,failure,1.32
277,daily,1.32
543,tr,1.32
425,pan,1.32
546,transfer,1.32
166,100,1.32
296,dose,1.32
406,motion,1.31
81,##let,1.31
570,white,1.31
398,mildly,1.31
211,beta,1.31
150,##u,1.31
513,stomach,1.31
231,candi,1.31
539,timing,1.3
5,##ac,1.3
555,uncomfortable,1.3
181,abnormal,1.3
533,temperature,1.3
387,mali,1.29
60,##h,1.29
542,tolerate,1.29
394,medication,1.29
429,patient,1.29
129,##ressed,1.29
436,plan,1.29
18,##bri,1.29
309,enlarged,1.29
99,##no,1.28
508,sounds,1.28
203,asthma,1.28
440,positive,1.28
386,male,1.27
101,##nosis,1.27
79,##lation,1.27
210,because,1.27
137,##scribe,1.27
314,exam,1.27
35,##dim,1.27
1,##4,1.26
160,##vis,1.26
321,fi,1.26
128,##rdial,1.26
136,##rti,1.25
161,##w,1.25
567,vomiting,1.25
43,##ential,1.25
545,trans,1.25
124,##ray,1.24
541,tobacco,1.24
456,pulmonary,1.24
131,##ric,1.24
507,soluble,1.24
372,lab,1.24
281,decreased,1.24
370,k,1.24
162,##ze,1.24
523,sy,1.24
335,function,1.23
418,ns,1.23
486,sc,1.23
219,bow,1.23
415,norm,1.23
38,##eli,1.23
100,##nos,1.23
185,acute,1.23
22,##chy,1.23
262,compromise,1.23
169,122,1.23
279,dates,1.22
17,##biotic,1.22
261,complaints,1.22
77,##kot,1.22
346,gram,1.22
385,major,1.22
34,##den,1.22
188,admitted,1.22
282,delayed,1.22
437,please,1.21
191,alexa,1.21
413,night,1.21
303,ed,1.21
441,potassium,1.21
248,chloride,1.21
530,tablet,1.21
331,followed,1.21
56,##ge,1.21
73,##is,1.2
268,count,1.2
47,##esis,1.2
92,##met,1.2
32,##cus,1.2
463,red,1.2
234,cardiac,1.2
183,accent,1.2
308,end,1.2
102,##oca,1.2
207,bas,1.2
270,courses,1.19
399,minimal,1.19
149,##tro,1.19
147,##tis,1.19
180,abdomen,1.19
266,controlled,1.19
130,##rial,1.18
135,##rr,1.18
53,##fus,1.18
540,tissue,1.18
490,seen,1.18
528,syrup,1.18
115,##phy,1.18
287,dev,1.18
110,##os,1.17
199,appear,1.17
192,allergic,1.17
450,procedure,1.17
337,fungal,1.17
339,gap,1.17
312,evaluate,1.17
391,mc,1.17
500,side,1.17
481,room,1.16
251,cl,1.16
154,##ulation,1.16
509,space,1.16
107,##oped,1.16
404,mono,1.16
55,##gb,1.15
57,##gf,1.15
49,##f,1.15
504,sodium,1.15
28,##cr,1.15
304,ek,1.15
426,partial,1.15
454,pu,1.15
206,attended,1.15
224,building,1.15
90,##los,1.14
275,current,1.14
122,##py,1.14
250,ck,1.14
379,liter,1.14
182,abuse,1.13
317,fail,1.13
421,out,1.13
388,markedly,1.13
97,##ning,1.13
358,hospital,1.13
373,lac,1.13
118,##pm,1.13
553,unable,1.12
257,collapsed,1.12
459,r,1.12
427,partially,1.12
201,appointments,1.11
41,##enter,1.11
106,##ona,1.11
526,symmetry,1.1
503,small,1.1
491,segment,1.1
344,glucose,1.1
462,rec,1.1
245,chew,1.09
232,capsule,1.09
265,consistent,1.09
324,floor,1.09
33,##d,1.09
8,##adia,1.09
516,structural,1.08
474,resistance,1.08
336,functions,1.08
40,##ened,1.08
367,ir,1.08
145,##time,1.07
532,tb,1.07
354,hem,1.07
144,##th,1.07
576,wounds,1.07
414,noon,1.07
424,pain,1.07
172,212,1.06
362,id,1.06
487,schedule,1.06
37,##dy,1.06
24,##cm,1.06
65,##ho,1.06
572,windows,1.06
84,##line,1.06
412,negative,1.05
471,remnants,1.05
477,results,1.05
283,demonstrated,1.05
300,drug,1.04
15,##ated,1.04
83,##lin,1.04
263,confirmed,1.04
384,lu,1.04
323,fl,1.03
126,##rc,1.03
170,15,1.03
310,estimate,1.03
501,significant,1.03
352,heart,1.02
371,l,1.02
204,at,1.02
313,evidence,1.02
134,##rol,1.02
561,valves,1.02
294,doctor,1.01
173,40,1.01
351,heal,1.0
350,he,1.0
566,vomit,1.0
82,##lic,1.0
402,mm,0.99
420,or,0.99
557,unusually,0.99
422,over,0.99
468,regional,0.99
496,severity,0.98
433,percent,0.98
243,changed,0.97
506,sol,0.97
392,md,0.97
419,nurse,0.97
328,flushing,0.96
194,ankles,0.95
253,clinic,0.95
285,density,0.95
522,surgical,0.94
228,call,0.85
25,##co,0.84
297,dr,0.82
538,time,0.75
71,##iology,0.72
488,scheduled,0.72
278,date,0.72
233,card,0.66
558,up,0.66
552,tuesday,0.62
520,surgeon,0.61
564,visit,0.61
360,hours,0.6
295,doctors,0.59
88,##logist,0.57
359,hour,0.53
225,buildings,0.48
568,wait,0.45
280,day,0.45
332,following,0.44
70,##iol,0.39
264,connecticut,0.3
259,come,0.26
