,term,weight
383,moderate,1.32
200,anterior,1.32
83,##net,1.31
419,pop,1.31
1,##ace,1.31
39,##fusion,1.31
143,##tre,1.31
171,100,1.31
367,lung,1.31
469,status,1.31
505,volumes,1.31
267,course,1.31
473,sy,1.31
506,vt,1.31
255,coherent,1.3
272,daily,1.3
387,native,1.3
305,factors,1.3
90,##od,1.29
303,ex,1.29
221,bp,1.29
54,##inate,1.29
478,therapy,1.29
285,discharged,1.29
112,##pp,1.29
331,her,1.28
37,##flow,1.28
342,in,1.28
256,colon,1.28
55,##ine,1.28
401,over,1.28
208,asa,1.28
336,hs,1.27
456,she,1.27
244,changed,1.27
492,tunnels,1.27
141,##tine,1.27
500,valve,1.27
70,##lizer,1.27
76,##lu,1.27
15,##cap,1.27
488,tri,1.27
409,peripheral,1.27
297,ed,1.27
296,echo,1.27
72,##llin,1.27
144,##u,1.26
392,ni,1.26
34,##ff,1.26
95,##ona,1.26
120,##rino,1.26
265,corona,1.26
110,##pit,1.26
50,##ig,1.25
359,lac,1.25
195,al,1.25
414,placement,1.25
324,glucose,1.25
173,121,1.25
238,cat,1.25
358,lab,1.24
437,ref,1.24
6,##ara,1.23
459,significantly,1.23
18,##ci,1.23
198,allergic,1.23
298,elderly,1.23
10,##bas,1.23
176,250,1.23
219,bo,1.23
118,##ric,1.22
268,cp,1.22
181,70s,1.22
77,##maker,1.22
330,hem,1.22
452,seen,1.21
291,dose,1.21
146,##uit,1.21
391,ng,1.21
349,intervention,1.21
187,accessory,1.21
127,##rti,1.21
466,specialty,1.21
346,inter,1.21
197,all,1.21
186,abnormal,1.2
84,##nia,1.2
438,reg,1.2
261,consolidate,1.2
196,alert,1.2
389,nc,1.2
308,fe,1.2
155,##usion,1.2
66,##ler,1.19
147,##ulo,1.19
450,scars,1.19
160,##vo,1.19
486,transferred,1.19
493,ul,1.19
320,function,1.19
322,fur,1.19
241,ce,1.19
341,implant,1.19
225,bro,1.19
353,ip,1.19
51,##ila,1.18
230,cal,1.18
140,##tin,1.18
194,afi,1.18
344,initiated,1.18
472,support,1.17
117,##rial,1.17
205,apt,1.17
179,5,1.17
310,filled,1.17
236,cardiac,1.16
188,act,1.16
243,chamber,1.16
508,wall,1.16
337,hyper,1.16
216,bed,1.16
468,stairs,1.15
335,hospitals,1.15
386,na,1.15
13,##bu,1.15
379,mildly,1.15
364,line,1.15
413,pl,1.14
511,week,1.14
67,##lic,1.14
203,appointment,1.14
433,q,1.14
170,%,1.14
130,##sp,1.14
28,##emia,1.14
278,der,1.14
269,crack,1.13
99,##ot,1.13
442,restart,1.13
464,soft,1.13
454,setting,1.13
167,##ytic,1.13
369,mb,1.12
340,iii,1.12
451,schedule,1.12
163,##yn,1.12
481,ti,1.12
17,##cer,1.12
80,##mit,1.12
398,obesity,1.11
271,d,1.11
321,functions,1.11
43,##hala,1.11
154,##usa,1.11
63,##lal,1.11
0,##able,1.11
465,special,1.1
293,drug,1.1
174,125,1.1
177,30,1.1
142,##tone,1.09
107,##phic,1.08
135,##tens,1.08
280,devices,1.08
443,results,1.08
5,##ant,1.08
78,##mia,1.08
372,medication,1.07
59,##ium,1.07
123,##rop,1.06
365,long,1.06
111,##pm,1.05
252,ck,1.05
71,##llation,1.05
436,rb,1.05
89,##ob,1.04
410,ph,1.04
302,every,1.04
470,stop,1.04
204,appointments,1.03
184,90,1.03
373,mental,1.03
32,##fa,1.02
512,while,1.02
510,we,1.01
375,metal,1.0
149,##up,0.98
345,instructions,0.96
23,##d,0.94
96,##op,0.93
482,times,0.93
253,clinic,0.93
245,che,0.91
490,tuesday,0.9
415,please,0.88
82,##ness,0.88
224,breathing,0.87
273,day,0.86
390,need,0.86
366,low,0.85
106,##ph,0.85
483,timing,0.85
411,phone,0.84
412,pill,0.82
496,units,0.81
477,telephone,0.81
311,five,0.8
397,nutritional,0.8
495,unit,0.79
318,for,0.78
263,continue,0.78
190,address,0.78
317,following,0.76
279,device,0.75
287,diseases,0.73
235,card,0.69
