,term,weight
423,stable,1.48
174,ami,1.48
419,soft,1.48
131,##v,1.48
0,##1,1.47
333,mg,1.47
234,d,1.47
103,##ryn,1.47
11,##bu,1.47
27,##eed,1.47
187,bo,1.46
442,tablet,1.46
209,chloride,1.46
116,##tine,1.46
42,##gb,1.46
283,glucose,1.46
39,##filtration,1.45
286,hc,1.45
82,##ote,1.45
271,floors,1.45
201,capsule,1.44
264,es,1.44
319,leg,1.44
81,##ose,1.44
451,tobacco,1.44
154,80,1.44
275,fr,1.44
14,##cer,1.44
418,sodium,1.43
132,##va,1.43
80,##oria,1.43
312,junction,1.43
446,thigh,1.43
125,##ulo,1.43
317,lead,1.43
41,##gal,1.43
196,calf,1.42
218,colon,1.42
181,bed,1.42
170,al,1.42
74,##oda,1.42
123,##uin,1.42
314,lac,1.42
32,##ergy,1.41
437,swelling,1.41
294,home,1.41
431,sulfate,1.41
390,renal,1.41
104,##scu,1.4
67,##lus,1.4
410,she,1.4
475,wb,1.4
120,##u,1.4
473,vitamin,1.39
119,##tre,1.39
57,##lence,1.39
99,##rill,1.39
176,antibiotics,1.39
380,pu,1.39
227,course,1.39
97,##rh,1.39
10,##bri,1.39
135,##x,1.38
269,fate,1.38
300,hs,1.38
38,##ff,1.37
137,##ym,1.37
366,pl,1.37
85,##ous,1.36
219,comfortable,1.36
161,act,1.35
24,##don,1.35
157,91,1.35
368,pleasure,1.35
308,invasive,1.34
377,primary,1.34
372,pop,1.34
266,ex,1.33
391,rep,1.33
37,##fer,1.33
68,##m,1.33
47,##head,1.33
375,pr,1.33
129,##usion,1.33
56,##lem,1.33
138,##yp,1.32
65,##lp,1.32
130,##ut,1.32
171,alcohol,1.32
316,last,1.32
31,##emia,1.32
453,trace,1.32
371,poly,1.32
211,chronic,1.32
15,##chi,1.31
439,sy,1.31
385,rd,1.31
411,short,1.31
155,80s,1.31
143,100,1.31
21,##cut,1.31
409,sex,1.31
399,saturday,1.31
426,status,1.31
88,##pati,1.31
109,##sto,1.3
232,culture,1.3
360,patient,1.3
310,iv,1.29
344,night,1.29
256,drainage,1.29
217,coherent,1.29
49,##het,1.29
107,##sta,1.29
179,bas,1.29
450,timing,1.29
230,ct,1.29
403,secondary,1.28
70,##mia,1.28
268,failure,1.28
226,coughing,1.28
346,normal,1.28
332,medication,1.28
272,fluid,1.28
463,ultra,1.28
261,elevated,1.28
382,pulmonary,1.28
408,severe,1.27
393,repeating,1.27
379,pt,1.27
337,ms,1.27
482,z,1.27
18,##cl,1.27
159,98,1.27
193,c,1.27
254,dose,1.27
173,allergic,1.27
265,evidence,1.27
238,decreased,1.27
289,heal,1.27
63,##llin,1.26
166,admitted,1.26
246,discomfort,1.26
341,nc,1.26
189,breath,1.26
45,##hala,1.26
228,courses,1.26
91,##pm,1.26
214,cleared,1.26
398,sat,1.26
384,ra,1.25
452,toxic,1.25
342,neck,1.25
26,##ean,1.25
190,brief,1.25
231,cultural,1.25
465,unchanged,1.25
43,##gly,1.25
142,/,1.25
301,hyper,1.25
114,##time,1.25
3,##ac,1.25
479,without,1.25
235,daily,1.24
345,norm,1.24
206,channel,1.24
339,n,1.24
388,ref,1.24
146,142,1.24
255,drain,1.24
7,##ara,1.23
34,##f,1.23
22,##cy,1.23
13,##cc,1.22
461,tu,1.22
239,deep,1.22
240,department,1.22
64,##llins,1.22
127,##uri,1.22
438,swollen,1.22
389,regular,1.22
87,##ox,1.22
144,136,1.22
58,##lent,1.22
98,##rial,1.21
60,##ling,1.21
378,proposed,1.21
424,standard,1.21
122,##ub,1.21
140,##ytic,1.21
141,%,1.21
457,transferred,1.21
197,calves,1.2
198,campus,1.2
205,chambers,1.2
447,thighs,1.2
208,chief,1.2
304,impression,1.2
367,placement,1.2
250,do,1.2
347,obesity,1.19
414,sl,1.19
331,medical,1.19
474,war,1.19
324,long,1.19
295,hospital,1.19
59,##lic,1.19
429,sub,1.19
93,##pr,1.19
374,pound,1.19
355,pain,1.18
257,drop,1.18
71,##mide,1.18
413,side,1.18
307,intra,1.18
415,slide,1.18
148,40,1.17
280,garage,1.16
16,##chy,1.16
2,##3,1.16
220,common,1.16
245,discharged,1.16
305,inhaled,1.15
466,underwent,1.15
152,6,1.15
327,major,1.15
66,##lu,1.15
51,##ici,1.14
292,hem,1.14
222,complaints,1.14
186,blood,1.14
470,vein,1.14
471,vent,1.13
402,schedule,1.13
200,caps,1.13
242,di,1.13
401,scale,1.13
353,p,1.12
274,follow,1.12
290,heart,1.12
253,dos,1.12
163,address,1.11
407,sessions,1.11
480,worse,1.11
396,room,1.1
29,##em,1.1
149,5,1.1
285,h,1.1
421,sp,1.1
406,session,1.1
117,##tis,1.09
343,ni,1.09
223,consciousness,1.09
326,lower,1.09
101,##rone,1.09
364,phone,1.08
251,doc,1.08
118,##to,1.08
77,##olic,1.08
428,stop,1.07
76,##ol,1.07
110,##t,1.07
458,transition,1.06
165,admissions,1.06
147,325,1.06
476,weigh,1.04
9,##biotic,1.04
422,stability,1.04
150,50,1.04
328,maryland,1.04
436,surgical,1.02
210,cho,1.02
263,entry,1.02
115,##tin,1.01
427,stay,0.99
325,low,0.99
443,telephone,0.95
236,date,0.91
69,##mg,0.9
478,while,0.9
425,start,0.9
456,transfer,0.9
299,hours,0.81
215,clinic,0.78
182,best,0.71
177,appointment,0.69
298,hour,0.68
288,headquarters,0.68
477,west,0.66
322,located,0.66
434,surgeon,0.63
323,locations,0.58
192,bypass,0.57
296,hospitals,0.53
267,facility,0.52
169,airport,0.51
448,thursday,0.51
356,park,0.5
191,building,0.5
241,departments,0.5
449,time,0.46
369,pm,0.46
467,university,0.41
252,doctor,0.4
348,office,0.39
178,artery,0.34
297,hotel,0.34
349,open,0.31
260,eddie,0.3
237,day,0.28
432,summer,0.26
